# Time (s), Acceleration (g)
1.485999999999999943e+01,1.120180236756447914e-03
1.487000000000000099e+01,1.386155728624023989e-03
1.488000000000000078e+01,1.813858126287298984e-03
1.489000000000000057e+01,2.090912928555226091e-03
1.490000000000000036e+01,1.817665699040561973e-03
1.491000000000000014e+01,1.714402225835320349e-03
1.491999999999999993e+01,2.223999983649816922e-03
1.492999999999999972e+01,2.076436906981458767e-03
1.493999999999999950e+01,1.201589803635752431e-03
1.495000000000000107e+01,9.066204684164687159e-04
1.496000000000000085e+01,1.102091941022746192e-03
1.497000000000000064e+01,1.117557656712871075e-03
1.498000000000000043e+01,9.739619542217985496e-04
1.499000000000000021e+01,7.180199506467343715e-04
1.500000000000000000e+01,4.892483107473625907e-04
1.500999999999999979e+01,8.042071914658448402e-04
1.501999999999999957e+01,1.611413270488204225e-03
1.503000000000000114e+01,2.140148245893811092e-03
1.504000000000000092e+01,2.257835469655767105e-03
1.505000000000000071e+01,2.406300355545168065e-03
1.506000000000000050e+01,2.873653447168564648e-03
1.507000000000000028e+01,3.432843942363383166e-03
1.508000000000000007e+01,3.542475249691774859e-03
1.508999999999999986e+01,3.619851856611717641e-03
1.509999999999999964e+01,3.901102077144579829e-03
1.510999999999999943e+01,3.592790192018511554e-03
1.512000000000000099e+01,2.770202521221046613e-03
1.513000000000000078e+01,2.173407104465402938e-03
1.514000000000000057e+01,1.829839346102429907e-03
1.515000000000000036e+01,1.259712631766146413e-03
1.516000000000000014e+01,4.943549244112040685e-04
1.516999999999999993e+01,4.886398716358818749e-05
1.517999999999999972e+01,-1.473707165321423967e-04
1.518999999999999950e+01,-5.935069205596257532e-04
1.520000000000000107e+01,-1.036739041518694796e-03
1.521000000000000085e+01,-8.724031882153837104e-04
1.522000000000000064e+01,-6.102633879547495919e-04
1.523000000000000043e+01,-7.630620133953997051e-04
1.524000000000000021e+01,-6.893619512414370619e-04
1.525000000000000000e+01,-8.017159366144582366e-05
1.525999999999999979e+01,5.201782031324507938e-04
1.526999999999999957e+01,8.477261215981738394e-04
1.528000000000000114e+01,9.654565988450130275e-04
1.529000000000000092e+01,8.268946398124550796e-04
1.530000000000000071e+01,1.016499442930715895e-03
1.531000000000000050e+01,1.581176212431524303e-03
1.532000000000000028e+01,1.644075662685257413e-03
1.533000000000000007e+01,1.834942094455340681e-03
1.533999999999999986e+01,2.598164453887240755e-03
1.534999999999999964e+01,2.806350800602989276e-03
1.535999999999999943e+01,2.564876012877932016e-03
1.537000000000000099e+01,2.662080852552673686e-03
1.538000000000000078e+01,2.695729665085173140e-03
1.539000000000000057e+01,2.584449162847373121e-03
1.540000000000000036e+01,2.712158474268887721e-03
1.541000000000000014e+01,2.724496602208956609e-03
1.541999999999999993e+01,2.549189538930975683e-03
1.542999999999999972e+01,2.484049098234784349e-03
1.543999999999999950e+01,2.492727562240396738e-03
1.545000000000000107e+01,2.396103113048751038e-03
1.546000000000000085e+01,1.983832414093072375e-03
1.547000000000000064e+01,1.403218326629594162e-03
1.548000000000000043e+01,1.009058569720032612e-03
1.549000000000000021e+01,8.290300794849275604e-04
1.550000000000000000e+01,4.930286073617944943e-04
1.550999999999999979e+01,1.252475585811796172e-04
1.551999999999999957e+01,1.349915614036846577e-04
1.553000000000000114e+01,1.899163702934180960e-04
1.554000000000000092e+01,2.795701968196836334e-04
1.555000000000000071e+01,6.445131917567763517e-04
1.556000000000000050e+01,1.153432649382719064e-03
1.557000000000000028e+01,1.839831651536679097e-03
1.558000000000000007e+01,2.632476631636018576e-03
1.558999999999999986e+01,3.226235934150212519e-03
1.559999999999999964e+01,3.500469283313745704e-03
1.561000000000000121e+01,3.762962074128151872e-03
1.562000000000000099e+01,4.050025082463129707e-03
1.563000000000000078e+01,4.275879787373371155e-03
1.564000000000000057e+01,4.289885304166381544e-03
1.565000000000000036e+01,3.544933440149705857e-03
1.566000000000000014e+01,2.673175037774561114e-03
1.566999999999999993e+01,2.204162764700825627e-03
1.567999999999999972e+01,1.718465818669250630e-03
1.568999999999999950e+01,1.405693351272553539e-03
1.570000000000000107e+01,9.583249952699822959e-04
1.571000000000000085e+01,4.896779437508665123e-04
1.572000000000000064e+01,6.252172244267402814e-04
1.573000000000000043e+01,7.794754589173640306e-04
1.574000000000000021e+01,8.549660816446894625e-04
1.575000000000000000e+01,1.145885505138380476e-03
1.575999999999999979e+01,1.451387370245085838e-03
1.576999999999999957e+01,1.659372155703484931e-03
1.578000000000000114e+01,1.656558853807923917e-03
1.579000000000000092e+01,1.600430836595749398e-03
1.580000000000000071e+01,1.652923074527213763e-03
1.581000000000000050e+01,2.053972344788861787e-03
1.582000000000000028e+01,2.757489811714271873e-03
1.583000000000000007e+01,2.924182035703509590e-03
1.583999999999999986e+01,2.576927191033834275e-03
1.584999999999999964e+01,2.398092848294726236e-03
1.586000000000000121e+01,2.542910937203034152e-03
1.587000000000000099e+01,2.958096855817887814e-03
1.588000000000000078e+01,3.364122146745229889e-03
1.589000000000000057e+01,3.668062488052898154e-03
1.590000000000000036e+01,3.989937984543320826e-03
1.591000000000000014e+01,4.322532460850465885e-03
1.591999999999999993e+01,4.588095155356471978e-03
1.592999999999999972e+01,4.709474819676139415e-03
1.593999999999999950e+01,4.935276467862403926e-03
1.595000000000000107e+01,5.259887632448446461e-03
1.596000000000000085e+01,5.426510263554572104e-03
1.597000000000000064e+01,5.327311809820026514e-03
1.598000000000000043e+01,4.983791914392557768e-03
1.599000000000000021e+01,4.970392552455552351e-03
1.600000000000000000e+01,5.138093629938794531e-03
1.601000000000000156e+01,4.717552297760100287e-03
1.601999999999999957e+01,4.017083471324618509e-03
1.603000000000000114e+01,3.522874982755557979e-03
1.603999999999999915e+01,3.252012057723695920e-03
1.605000000000000071e+01,3.031350940884415448e-03
1.605999999999999872e+01,2.880941168005910977e-03
1.607000000000000028e+01,3.082132195741636889e-03
1.608000000000000185e+01,3.477784182923162552e-03
1.608999999999999986e+01,3.889824308994272936e-03
1.610000000000000142e+01,4.223014214899398384e-03
1.610999999999999943e+01,4.435009486300764588e-03
1.612000000000000099e+01,4.826444672164129090e-03
1.612999999999999901e+01,5.270335191374141484e-03
1.614000000000000057e+01,5.352636938384617432e-03
1.614999999999999858e+01,5.083151103870782797e-03
1.616000000000000014e+01,4.704618623202866737e-03
1.617000000000000171e+01,4.280180736563258918e-03
1.617999999999999972e+01,3.735691246434813279e-03
1.619000000000000128e+01,3.252993678774771663e-03
1.619999999999999929e+01,2.933318972817187779e-03
1.621000000000000085e+01,2.622985119168268556e-03
1.621999999999999886e+01,2.336675601532476037e-03
1.623000000000000043e+01,1.954442632744927445e-03
1.624000000000000199e+01,1.310772288273720845e-03
1.625000000000000000e+01,8.116776575382940104e-04
1.626000000000000156e+01,7.281225852650381400e-04
1.626999999999999957e+01,8.128242437914698360e-04
1.628000000000000114e+01,9.961387970495883676e-04
1.628999999999999915e+01,1.167898767610141362e-03
1.630000000000000071e+01,1.281585887639974126e-03
1.630999999999999872e+01,1.567630219673379725e-03
1.632000000000000028e+01,1.870329580540813341e-03
1.633000000000000185e+01,2.096061050756250956e-03
1.633999999999999986e+01,2.412587429404115455e-03
1.635000000000000142e+01,2.665541740414242508e-03
1.635999999999999943e+01,2.731260704789151630e-03
1.637000000000000099e+01,2.686770782894069235e-03
1.637999999999999901e+01,2.681959790857680812e-03
1.639000000000000057e+01,2.823927225091821865e-03
1.639999999999999858e+01,3.082718843177627028e-03
1.641000000000000014e+01,3.394256089589216263e-03
1.642000000000000171e+01,3.560458058096281544e-03
1.642999999999999972e+01,3.631029702466123926e-03
1.644000000000000128e+01,3.855824108635592159e-03
1.644999999999999929e+01,4.226568550700113974e-03
1.646000000000000085e+01,4.717697047641898102e-03
1.646999999999999886e+01,5.091007626742806783e-03
1.648000000000000043e+01,5.196959272830111928e-03
1.649000000000000199e+01,5.266494732047254448e-03
1.650000000000000000e+01,5.119034125032927325e-03
1.651000000000000156e+01,4.624034538274880354e-03
1.651999999999999957e+01,4.107561244761349234e-03
1.653000000000000114e+01,3.555856638556749612e-03
1.653999999999999915e+01,2.877084990579308055e-03
1.655000000000000071e+01,2.185964367057867484e-03
1.655999999999999872e+01,1.497250296717380583e-03
1.657000000000000028e+01,9.373047778734322488e-04
1.658000000000000185e+01,5.263528767018047991e-04
1.658999999999999986e+01,1.984768725451320145e-04
1.660000000000000142e+01,8.111217996612310466e-05
1.660999999999999943e+01,4.219211720802792942e-05
1.662000000000000099e+01,6.505605262390173199e-05
1.662999999999999901e+01,3.662399795662371269e-04
1.664000000000000057e+01,7.181130416217193502e-04
1.664999999999999858e+01,1.049664018378565229e-03
1.666000000000000014e+01,1.593693893478669282e-03
1.667000000000000171e+01,2.125118019060805944e-03
1.667999999999999972e+01,2.438093694464761423e-03
1.669000000000000128e+01,2.641317925855481488e-03
1.669999999999999929e+01,2.712994695976739170e-03
1.671000000000000085e+01,2.719339055797779028e-03
1.671999999999999886e+01,2.712582391195275666e-03
1.673000000000000043e+01,2.626212453428819829e-03
1.674000000000000199e+01,2.625962614536645878e-03
1.675000000000000000e+01,2.750323229315129216e-03
1.676000000000000156e+01,2.798169616844498313e-03
1.676999999999999957e+01,2.700996598439726372e-03
1.678000000000000114e+01,2.552385216401863773e-03
1.678999999999999915e+01,2.503549331085735963e-03
1.680000000000000071e+01,2.561943273519473683e-03
1.680999999999999872e+01,2.550454757395873625e-03
1.682000000000000028e+01,2.397602593946177377e-03
1.683000000000000185e+01,2.294527878515759470e-03
1.683999999999999986e+01,2.339410499849564617e-03
1.685000000000000142e+01,2.328156361738529384e-03
1.685999999999999943e+01,2.096544145554831741e-03
1.687000000000000099e+01,1.715211450798603647e-03
1.687999999999999901e+01,1.318550023674601272e-03
1.689000000000000057e+01,8.780760837213763895e-04
1.689999999999999858e+01,3.925576377105683551e-04
1.691000000000000014e+01,5.648833849934697948e-05
1.692000000000000171e+01,-6.437512794092454388e-05
1.692999999999999972e+01,-1.573730545169696460e-05
1.694000000000000128e+01,1.521179821919469224e-04
1.694999999999999929e+01,2.726567335918691354e-04
1.696000000000000085e+01,3.415540406445337351e-04
1.696999999999999886e+01,5.343229246718809999e-04
1.698000000000000043e+01,8.090401563473513177e-04
1.699000000000000199e+01,1.063897895003911975e-03
1.700000000000000000e+01,1.280861571908968426e-03
1.701000000000000156e+01,1.329630977249514866e-03
1.701999999999999957e+01,1.276459640394539668e-03
1.703000000000000114e+01,1.284650986112112134e-03
1.703999999999999915e+01,1.215593240344806179e-03
1.705000000000000071e+01,1.036339871745324635e-03
1.705999999999999872e+01,8.075327158248678250e-04
1.707000000000000028e+01,4.356749646031408962e-04
1.708000000000000185e+01,-1.053804848418181395e-04
1.708999999999999986e+01,-6.820659642279083834e-04
1.710000000000000142e+01,-1.056061746905781647e-03
1.710999999999999943e+01,-1.190759515099812198e-03
1.712000000000000099e+01,-1.147911144523208228e-03
1.712999999999999901e+01,-8.935777646153601761e-04
1.714000000000000057e+01,-5.993410605344045086e-04
1.715000000000000213e+01,-4.120372935374700188e-04
1.716000000000000014e+01,-2.608824031595175300e-04
1.717000000000000171e+01,-4.791555632343257043e-05
1.717999999999999972e+01,2.817833798619065466e-04
1.719000000000000128e+01,6.193334992083731130e-04
1.719999999999999929e+01,8.847688947787256918e-04
1.721000000000000085e+01,1.109407430733258277e-03
1.721999999999999886e+01,1.243568763902780459e-03
1.723000000000000043e+01,1.298277253903007151e-03
1.724000000000000199e+01,1.302578784212213812e-03
1.725000000000000000e+01,1.195343980455232814e-03
1.726000000000000156e+01,9.860320149450473373e-04
1.726999999999999957e+01,6.873317720473273371e-04
1.728000000000000114e+01,3.339827581993384115e-04
1.728999999999999915e+01,6.175188460290706449e-05
1.730000000000000071e+01,-1.026926943828859740e-04
1.730999999999999872e+01,-1.826380587767566233e-04
1.732000000000000028e+01,-1.399135124089232081e-04
1.733000000000000185e+01,-8.645178741569685757e-05
1.733999999999999986e+01,-1.669756696264694876e-04
1.735000000000000142e+01,-2.895142733384311468e-04
1.735999999999999943e+01,-3.275057431563841576e-04
1.737000000000000099e+01,-3.590183245442525942e-04
1.737999999999999901e+01,-5.113749331935916152e-04
1.739000000000000057e+01,-7.740823485203746079e-04
1.740000000000000213e+01,-1.064447369565344088e-03
1.741000000000000014e+01,-1.323266446475024512e-03
1.742000000000000171e+01,-1.555806598131887625e-03
1.742999999999999972e+01,-1.750426037610776711e-03
1.744000000000000128e+01,-1.834760678918868557e-03
1.744999999999999929e+01,-1.841542324362285127e-03
1.746000000000000085e+01,-1.799975119112362000e-03
1.746999999999999886e+01,-1.654960747290813890e-03
1.748000000000000043e+01,-1.470562650319851700e-03
1.749000000000000199e+01,-1.261944918355804249e-03
1.750000000000000000e+01,-8.858598269850435046e-04
1.751000000000000156e+01,-3.916005821308883930e-04
1.751999999999999957e+01,1.454003842470521016e-05
1.753000000000000114e+01,2.931161398624739824e-04
1.753999999999999915e+01,5.042094710797804732e-04
1.755000000000000071e+01,7.392800426483524430e-04
1.755999999999999872e+01,9.857012634803673668e-04
1.757000000000000028e+01,1.059130878232881741e-03
1.758000000000000185e+01,9.860645484298968030e-04
1.758999999999999986e+01,9.035713513565397145e-04
1.760000000000000142e+01,7.623820224023337110e-04
1.760999999999999943e+01,4.770214912255166424e-04
1.762000000000000099e+01,4.439300015318756870e-05
1.762999999999999901e+01,-3.784135021680135220e-04
1.764000000000000057e+01,-6.401277770533655466e-04
1.765000000000000213e+01,-8.239041500567151864e-04
1.766000000000000014e+01,-1.046443649497289484e-03
1.767000000000000171e+01,-1.223315388069555650e-03
1.767999999999999972e+01,-1.222868421921236015e-03
1.769000000000000128e+01,-1.092330033538740225e-03
1.769999999999999929e+01,-9.713656112077632965e-04
1.771000000000000085e+01,-9.581339488888129113e-04
1.771999999999999886e+01,-1.041327139387926426e-03
1.773000000000000043e+01,-1.114767174570293565e-03
1.774000000000000199e+01,-1.113758523413062307e-03
1.775000000000000000e+01,-1.059218997548445548e-03
1.776000000000000156e+01,-9.847933705590204007e-04
1.776999999999999957e+01,-8.440451600491075124e-04
1.778000000000000114e+01,-6.137541984765834679e-04
1.778999999999999915e+01,-3.860376260170317146e-04
1.780000000000000071e+01,-2.130798472790530404e-04
1.780999999999999872e+01,-2.171020747939421403e-06
1.782000000000000028e+01,3.806089813164731210e-04
1.783000000000000185e+01,8.760327148040402898e-04
1.783999999999999986e+01,1.318159371976020035e-03
1.785000000000000142e+01,1.706444496207915355e-03
1.785999999999999943e+01,2.094592261483437922e-03
1.787000000000000099e+01,2.470829067713389490e-03
1.787999999999999901e+01,2.831441388330931293e-03
1.789000000000000057e+01,3.160291659369019856e-03
1.790000000000000213e+01,3.373110860722972840e-03
1.791000000000000014e+01,3.410599347021931425e-03
1.792000000000000171e+01,3.332825695638206090e-03
1.792999999999999972e+01,3.183051472066673188e-03
1.794000000000000128e+01,2.973684443081241711e-03
1.794999999999999929e+01,2.758092748643042706e-03
1.796000000000000085e+01,2.509514451217445367e-03
1.796999999999999886e+01,2.234387781964424641e-03
1.798000000000000043e+01,2.020698633462317349e-03
1.799000000000000199e+01,1.858263137446633691e-03
1.800000000000000000e+01,1.732674425909316298e-03
1.801000000000000156e+01,1.644533747525625273e-03
1.801999999999999957e+01,1.581500305953673210e-03
1.803000000000000114e+01,1.565165302516109257e-03
1.803999999999999915e+01,1.574798497772619647e-03
1.805000000000000071e+01,1.606535895278820127e-03
1.805999999999999872e+01,1.669171125445879705e-03
1.807000000000000028e+01,1.732150451384647334e-03
1.808000000000000185e+01,1.760180499483996776e-03
1.808999999999999986e+01,1.700948774448934973e-03
